material_id,formula,space_group,crystal_system,formation_energy_per_atom,band_gap,density,nsites,is_stable,energy_above_hull
mp-774472,PrSO,Cmce,Orthorhombic,-2.9181054738888945,1.4090000000000007,5.526093158635937,12,True,0.0
mp-775020,Mn2OF3,C2/m,Monoclinic,-2.596752176810345,0.9061999999999999,4.042925001176597,12,False,0.08374270180553811
mp-775287,Fe10OF19,Amm2,Orthorhombic,-2.5233646203333335,1.4960999999999998,4.087083666298413,30,False,0.020255108685184986
mp-775438,V2OF5,P1,Triclinic,-3.042222145625,1.552,3.2543252281680166,32,False,0.004055607291667762
mp-775783,Hf2N2O,P1,Triclinic,-2.382987215,2.0671,10.60174815250999,40,False,0.13141799399999954
mp-775784,Hf2N2O,P1,Triclinic,-2.3883993825000003,2.091,10.60618524024298,40,False,0.12600582649999836
mp-775785,Hf2N2O,P1,Triclinic,-2.3849882444999992,2.0252999999999997,10.596230063753202,40,False,0.12941696450000073
mp-775786,Hf2N2O,P1,Triclinic,-2.38599297975,2.029000000000001,10.609199052184774,40,False,0.1284122292499994
mp-775787,Hf2N2O,P-3m1,Trigonal,-2.3007231404999997,1.6197999999999997,9.457820071628142,40,False,0.21368206849999893
mp-775788,Hf2N2O,I4_1/amd,Tetragonal,-2.302192515,1.3567,9.451601024028232,40,False,0.21221269399999976
mp-775799,Hf2N2O,P1,Triclinic,-2.3878071752500007,2.4109999999999996,10.604163466120102,40,False,0.12659803374999967
mp-775802,Zr2N2O,P1,Triclinic,-2.1902321150000006,1.7373999999999996,5.753315310496082,40,False,0.1293294205000013
mp-775803,Ti2N2O,P1,Triclinic,-1.982641635083334,0.9375999999999998,4.338758145435751,40,False,0.20744262300000038
mp-775805,Zr2N2O,C2,Monoclinic,-2.1118859635000007,1.9187999999999996,5.659916472676594,20,False,0.2076755720000012
mp-775808,MgO,P3m1,Trigonal,-2.906228543333335,3.4114000000000004,2.824280823400726,12,False,0.13208062666666454
mp-775820,Ti2N2O,P1,Triclinic,-1.9854966088333341,0.9737,4.33497744184469,40,False,0.2045876492500014
mp-775821,Ti2N2O,P1,Triclinic,-1.9845631468333351,0.9763000000000002,4.3399955565826245,40,False,0.2055211112500004
mp-775822,Zr2N2O,P1,Triclinic,-2.191379583,1.6751999999999998,5.753658942477428,40,False,0.12818195250000208
mp-775823,Zr2N2O,P1,Triclinic,-2.1884569159999985,1.6481,5.751845640649897,40,False,0.13110461950000385
mp-775824,Zr2N2O,P1,Triclinic,-2.18728162875,1.6551,5.754809200231004,40,False,0.13227990675000179
mp-775829,Ti2N2O,P1,Triclinic,-1.9851293360833338,1.0598999999999998,4.333506491578791,40,False,0.20495492200000065
mp-775843,Zr2N2O,P1,Triclinic,-2.188524859749998,1.6504000000000003,5.7549128525475775,40,False,0.13103667575000344
mp-775844,Zr2N2O,P1,Triclinic,-2.1861050337499988,1.5814000000000004,5.7555174234087225,40,False,0.13345650175000223
mp-775849,Zr2N2O,P1,Triclinic,-2.09719692125,1.6698000000000004,5.802260782519101,40,False,0.22236461425000265
